DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1992-12,8.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-01,9.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-02,9.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-03,9.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-04,9.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-05,9.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-06,9.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-07,9.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-08,10.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-09,10.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-10,10.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-11,10.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1993-12,10.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-01,10.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-02,10.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-03,10.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-04,10.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-05,10.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-06,10.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-07,10.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-08,10.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-09,10.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-10,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-11,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1994-12,11.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-01,11.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-02,11.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-03,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-04,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-05,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-06,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-07,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-08,11.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-09,11.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-10,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-11,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1995-12,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-01,11.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-02,11.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-03,11.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-04,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-05,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-06,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-07,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-08,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-09,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-10,11.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-11,11.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1996-12,11.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-01,11.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-02,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-03,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-04,11.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-05,11.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-06,11.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-07,11.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-08,11.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-09,11.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-10,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-11,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1997-12,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-01,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-02,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-03,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-04,11.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-05,11.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-06,11.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-07,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-08,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-09,11.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-10,11.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-11,11.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1998-12,11.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-01,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-02,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-03,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-04,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-05,11.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-06,11.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-07,11.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-08,10.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-09,10.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-10,10.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-11,10.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,1999-12,10.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-01,10.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-02,10.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-03,10.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-04,10.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-05,10.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-06,10.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-07,10.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-08,10.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-09,9.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-10,9.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-11,9.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2000-12,9.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-01,9.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-02,9.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-03,9.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-04,9.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-05,9.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-06,9.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-07,9.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-08,9.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-09,9.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-10,8.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-11,8.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2001-12,8.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-01,8.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-02,8.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-03,8.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-04,8.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-05,8.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-06,8.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-07,8.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-08,8.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-09,8.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-10,8.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-11,8.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2002-12,8.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-01,8.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-02,8.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-03,8.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-04,8.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-05,8.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-06,8.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-07,8.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-08,8.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-09,8.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-10,8.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-11,8.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2003-12,8.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-01,8.3,b
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-02,8.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-03,8.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-04,8.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-05,8.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-06,7.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-07,7.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-08,7.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-09,8.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-10,8.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-11,8.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2004-12,7.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-01,7.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-02,8.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-03,7.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-04,7.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-05,7.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-06,7.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-07,7.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-08,7.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-09,7.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-10,7.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-11,7.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2005-12,7.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-01,7.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-02,7.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-03,7.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-04,7.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-05,7.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-06,6.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-07,6.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-08,6.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-09,6.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-10,6.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-11,6.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2006-12,6.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-01,6.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-02,6.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-03,6.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-04,5.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-05,6.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-06,6.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-07,6.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-08,6.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-09,6.2,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-10,6.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-11,6.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2007-12,6.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-01,6.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-02,6.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-03,6.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-04,6.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-05,6.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-06,6.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-07,6.6,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-08,6.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-09,6.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-10,7.0,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-11,7.1,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2008-12,6.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2009-01,7.3,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2009-02,7.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2009-03,7.7,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2009-04,7.4,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2009-05,7.5,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2009-06,7.8,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2009-07,7.9,
ESTAT:EI_LMHR_M(1.0),25/05/23 11:00:00,M,PC_ACT,SA,LM-UN-T-TOT,IT,2009-08,7.9,
